Reported Date,Total Energy Supplied,Location Coordinates
"February 14, 2018",1,"31.846447800000, -112.177647100000"
"February 14, 2018",2,"31.832941000000, 13.911184000000"
"February 13, 2018",7,"41.661457794142, 26.494433918014"
"February 13, 2018",1,"35.971216093787, 0.070161184473"
"February 13, 2018",1,"23.719983000000, 16.166288000000"
"February 13, 2018",3,"24.522137000000, 13.663347000000"
"February 13, 2018",6,"22.263680000000, 13.311943000000"
"February 13, 2018",2,"20.610678000000, 27.916851000000"
"February 13, 2018",1,"16.305456000000, -0.088230000000"
"February 13, 2018",1,"13.436756000000, -6.242715000000"
"February 12, 2018",1,"35.949766199352, -5.309639687500"
"February 12, 2018",1,"36.480420966708, -4.740933306885"
"February 12, 2018",1,"26.256525231868, -98.600648765637"
"February 12, 2018",1,"23.880815000000, 13.038345000000"
"February 12, 2018",3,"21.943709000000, 27.672666000000"
"February 12, 2018",1,"12.669425000000, -7.909603000000"
"February 11, 2018",5,"35.585153669322, -2.957796002344"
"February 11, 2018",1,"36.424291687372, 0.620750723437"
"February 11, 2018",4,"1.726489013856, 31.013724629297"
"February 11, 2018",1,"-1.322710200000, 36.926069300000"
"February 11, 2018",1,"20.380676000000, 25.698062000000"
"February 10, 2018",1,"26.199656364083, -98.479728698730"
"February 10, 2018",1,"36.729843473764, 2.792090733594"
"February 10, 2018",3,"37.809518000000, 44.603174000000"
"February 09, 2018",3,"35.746320190537, -3.214241932031"
"February 09, 2018",7,"32.938443110773, 12.087154137109"
"February 08, 2018",3,"20.812146322950, 92.325957359399"
"February 08, 2018",25,"13.273027712073, 46.461330359375"
"February 08, 2018",1,"36.185775189622, 0.259513731250"
"February 08, 2018",1,"-13.009242000000, 40.527028000000"
"February 07, 2018",2,"1.834926595900, 30.858542744531"
"February 07, 2018",1,"32.671758744823, -115.513204224990"
"February 07, 2018",1,"38.440870000000, 44.667972000000"
"February 07, 2018",2,"32.788441000000, 12.489750000000"
"February 07, 2018",2,"20.180842000000, 13.005307000000"
"February 06, 2018",2,"18.074280000000, 34.434548000000"
"February 06, 2018",3,"22.396611000000, 26.693147000000"
"February 05, 2018",1,"26.094270661911, -98.270602226257"
"February 05, 2018",1,"32.446639900000, -112.644684900000"
"February 05, 2018",1,"27.263623700000, -98.372268400000"
"February 04, 2018",1,"24.001308000000, 14.193425000000"
"February 04, 2018",1,"32.783161000000, 12.476280000000"
"February 03, 2018",47,"35.583186593035, -2.795275034375"
"February 03, 2018",1,"26.080234884126, -98.253451124451"
"February 03, 2018",1,"22.141620000000, 23.988811000000"
"February 03, 2018",2,"32.779120000000, 12.490007000000"
"February 03, 2018",1,"21.189743000000, 1.042867000000"
"February 02, 2018",1,"35.868051755322, -5.376091003418"
"February 01, 2018",100,"33.245635482342, 12.247829185937"
"February 01, 2018",1,"36.010608654005, 36.295599205713"
"February 01, 2018",1,"39.103074982115, 26.565686107471"
"February 01, 2018",1,"19.515787000000, 27.110345000000"
"February 01, 2018",1,"22.791375000000, 21.967347000000"
"February 01, 2018",2,"23.840626000000, 17.616741000000"
"February 01, 2018",1,"22.060187000000, 23.634535000000"
"February 01, 2018",1,"26.844858447625, -97.696548765799"
"January 31, 2018",1,"26.223844800000, -98.596829300000"
"January 31, 2018",1,"27.499921550202, -99.503096365082"
"January 31, 2018",1,"25.837514095556, -97.405416769312"
"January 31, 2018",1,"45.488092614501, 15.386377716216"
"January 31, 2018",1,"31.497133470189, -111.413386953120"
"January 31, 2018",1,"31.723048000000, 14.025968000000"
"January 31, 2018",2,"21.143170000000, 23.823002000000"
"January 31, 2018",1,"13.966799000000, 35.440559000000"
"January 31, 2018",1,"13.794627000000, 8.989361000000"
"January 30, 2018",1,"45.750322389476, 18.747277769935"
"January 30, 2018",2,"27.989551000000, 24.863537000000"
"January 30, 2018",1,"5.321172000000, 39.569408000000"
"January 29, 2018",1,"51.193207888915, 3.081177320532"
"January 29, 2018",1,"-4.883087000000, 39.513936000000"
"January 28, 2018",1,"34.740267700000, 10.748212700000"
"January 28, 2018",1,"41.658826381798, 26.486183883142"
"January 28, 2018",2,"24.174946000000, 22.684659000000"
"January 28, 2018",2,"18.074280000000, 34.434549000000"
"January 28, 2018",1,"-1.405445000000, 36.862977000000"
"January 28, 2018",1,"12.669425000000, -7.909603000000"
"January 28, 2018",1,"12.669425000000, -7.909603000000"
"January 27, 2018",1,"18.715818884297, -97.323043762549"
"January 27, 2018",4,"18.074280000000, 34.434548000000"
"January 27, 2018",34,"34.750921892473, 13.535156250000"
"January 26, 2018",2,"36.280790301064, 0.094711585937"
"January 26, 2018",1,"32.533473459971, -117.124678603300"
"January 26, 2018",1,"20.820296416541, 92.352199585059"
"January 26, 2018",1,"30.225287051930, -104.129112990230"
"January 26, 2018",3,"19.635357000000, 27.103536000000"
"January 26, 2018",1,"20.610678000000, 27.916851000000"
"January 25, 2018",1,"2.500000000000, 42.329444000000"
"January 25, 2018",2,"20.610678000000, 27.916851000000"
"January 25, 2018",1,"15.040298586433, -89.588613510132"
"January 24, 2018",1,"19.705017100000, -103.468518300000"
"January 24, 2018",1,"32.331132800000, -111.491774200000"
"January 24, 2018",4,"21.943709000000, 27.672666000000"
"January 24, 2018",1,"20.610678000000, 27.916851000000"
"January 24, 2018",1,"16.305456000000, -0.088230000000"
"January 23, 2018",1,"18.074280000000, 34.434548000000"
"January 23, 2018",1,"12.486464000000, 1.513367000000"
"January 23, 2018",1,"33.705516893622, 35.965892444238"
"January 23, 2018",1,"27.496487317043, -99.525606993640"
"January 23, 2018",3,"35.359236275280, -2.644685650781"
"January 23, 2018",1,"35.805774336301, -0.803585382031"
"January 23, 2018",30,"12.441872387315, 44.026574890625"
"January 22, 2018",3,"-12.126221072790, 44.405818229395"
"January 22, 2018",1,"18.830010000000, -97.166058900000"
"January 22, 2018",2,"19.466592000000, 26.440061000000"
"January 22, 2018",1,"27.036422000000, 14.417426000000"
"January 22, 2018",1,"13.436756000000, -6.242715000000"
"January 21, 2018",1,"20.342052000000, 27.022494000000"
"January 21, 2018",3,"19.635357000000, 27.103536000000"
"January 21, 2018",1,"18.995100000000, 12.892000000000"
"January 21, 2018",1,"26.869714700000, -97.698227200000"
"January 21, 2018",5,"27.194106100000, -98.054825900000"
"January 21, 2018",1,"32.791261100000, 13.736076500000"
"January 20, 2018",2,"35.940576396122, -3.121201465723"
"January 20, 2018",1,"45.848425100000, 9.007749500000"
"January 20, 2018",1,"27.114416200000, -98.427025500000"
"January 20, 2018",2,"19.827565000000, 33.345944000000"
"January 19, 2018",1,"32.014058000000, -112.104406300000"
"January 19, 2018",1,"31.443461872818, -105.994257793070"
"January 19, 2018",1,"20.668766000000, 25.704798000000"
"January 19, 2018",3,"27.017461000000, 14.435957000000"
"January 19, 2018",16,"33.688949891001, 35.970183978662"
"January 18, 2018",52,"49.064854076832, 57.860108698437"
"January 18, 2018",1,"19.637414000000, 26.623192000000"
"January 18, 2018",2,"24.482149000000, 13.879626000000"
"January 18, 2018",1,"-9.313345000000, 32.770401000000"
"January 18, 2018",1,"14.529806000000, -4.196529000000"
"January 17, 2018",1,"31.994316100000, -112.806239000000"
"January 17, 2018",3,"27.011343000000, 14.446939000000"
"January 17, 2018",6,"14.712430000000, 8.813830000000"
"January 17, 2018",1,"13.101281000000, -1.066468000000"
"January 16, 2018",2,"20.749731000000, 26.768543000000"
"January 16, 2018",3,"33.416093240500, 13.213310956250"
"January 16, 2018",2,"35.852954014280, -0.814755301172"
"January 15, 2018",7,"28.992240230537, -13.495853341070"
"January 15, 2018",1,"31.299903144279, -110.938029750290"
"January 15, 2018",1,"22.100909000000, 23.194329000000"
"January 15, 2018",2,"18.995100000000, 12.892000000000"
"January 15, 2018",1,"23.719983000000, 13.618827000000"
"January 15, 2018",2,"18.074280000000, 34.434548000000"
"January 14, 2018",1,"32.377021100000, -113.165430700000"
"January 14, 2018",1,"13.567446000000, 2.108762000000"
"January 14, 2018",1,"43.774335500000, 7.493156700000"
"January 13, 2018",1,"36.058654404974, 0.061860512109"
"January 13, 2018",1,"46.498295300000, 11.354758200000"
"January 13, 2018",2,"29.510267000000, 65.421738000000"
"January 13, 2018",2,"22.788820000000, 5.525811000000"
"January 12, 2018",2,"17.601362000000, 34.474951000000"
"January 12, 2018",1,"36.801272200000, 3.568616200000"
"January 11, 2018",1,"44.438246540770, 11.569513556250"
"January 11, 2018",3,"21.943709000000, 27.672666000000"
"January 11, 2018",2,"12.669425000000, -7.909603000000"
"January 11, 2018",1,"12.486464000000, 1.513367000000"
"January 10, 2018",2,"21.079375000000, 24.029864000000"
"January 10, 2018",18,"12.149829489997, -68.805908591943"
"January 09, 2018",1,"50.937727764813, 1.949506613770"
"January 09, 2018",100,"33.461246171967, 14.630447728125"
"January 09, 2018",11,"35.891005756583, -5.659332275391"
"January 08, 2018",1,"31.876975000000, 13.853232000000"
"January 07, 2018",12,"32.983002330562, 13.768852058594"
"January 06, 2018",64,"34.078380455797, 13.268242596875"
"January 06, 2018",3,"23.679744000000, 14.058795000000"
"January 05, 2018",1,"20.339476000000, 26.619864000000"
"January 05, 2018",4,"35.880538323659, -5.519505224414"
"January 04, 2018",1,"36.784676783801, -6.580935208594"
"January 04, 2018",1,"26.807768600000, -98.118294000000"
"January 03, 2018",2,"24.642024000000, 14.587863000000"
"January 03, 2018",1,"26.063548853703, -98.076034806885"
"January 02, 2018",1,"27.247483900000, -98.378807900000"
"January 02, 2018",1,"27.105805200000, -98.146774000000"
"January 02, 2018",1,"32.273261300000, -111.689688400000"
"January 02, 2018",1,"45.559706177834, 15.298820708203"
"January 02, 2018",2,"21.284256000000, 24.028913000000"
"January 01, 2018",4,"-33.517699135035, -53.334209461133"
"December 31, 2017",48,"27.817448700000, -99.012892600000"
"December 31, 2017",3,"26.973076300000, -99.101349800000"
"December 31, 2017",2,"26.995506000000, -98.748116700000"
"December 31, 2017",1,"29.868768200000, -101.161735600000"
"December 31, 2017",2,"28.275892100000, -99.101349800000"
"December 31, 2017",4,"28.411651400000, -99.812493500000"
"December 31, 2017",2,"27.027305700000, -98.221297900000"
"December 31, 2017",1,"31.803982400000, -106.205148400000"
"December 31, 2017",4,"32.715730500000, -117.161096600000"
"December 31, 2017",1,"21.946168509389, -102.283320936520"
"December 31, 2017",7,"7.736847451615, -77.548370361328"
"December 31, 2017",2,"27.016237000000, 14.430466000000"
"December 30, 2017",1,"32.137605000000, -112.665258500000"
"December 29, 2017",1,"50.934076500000, 1.910214900000"
"December 28, 2017",1,"40.976820140548, 26.309509277344"
"December 28, 2017",1,"16.561153700000, -94.613863900000"
"December 27, 2017",1,"7.986535000000, 16.974168900000"
"December 27, 2017",2,"21.665039060000, 27.887942670000"
"December 27, 2017",1,"43.767230179939, 7.448348116211"
"December 26, 2017",1,"7.986535000000, 16.974168900000"
"December 26, 2017",2,"-8.002889200000, 12.639231600000"
"December 26, 2017",1,"28.583810000000, 77.247466000000"
"December 26, 2017",2,"24.081574000000, 14.500012000000"
"December 25, 2017",1,"28.762073900000, 51.515007700000"
"December 25, 2017",1,"28.583810000000, 77.247466000000"
"December 25, 2017",1,"38.430189025971, 27.102313915039"
"December 25, 2017",1,"14.905559900000, -92.263420600000"
"December 24, 2017",1,"27.663574220000, 18.511191270000"
"December 24, 2017",3,"23.920992000000, 13.178661000000"
"December 24, 2017",3,"27.001479000000, 14.429019000000"
"December 23, 2017",3,"14.053676000000, 31.797583100000"
"December 23, 2017",1,"12.615880300000, 13.313247200000"
"December 23, 2017",1,"12.449522100000, 32.781101600000"
"December 23, 2017",2,"22.609863280000, 29.200423170000"
"December 23, 2017",2,"21.284256000000, 23.109152000000"
"December 23, 2017",1,"28.948022900000, -100.623971100000"
"December 23, 2017",1,"27.480677494132, -99.479363496826"
"December 22, 2017",1,"35.878049717478, -5.327972173691"
"December 22, 2017",1,"32.926409826220, 13.113060712109"
"December 22, 2017",1,"9.767868700000, 4.051056400000"
"December 22, 2017",2,"20.463043000000, 26.488741000000"
"December 22, 2017",2,"23.840626000000, 13.270216000000"
"December 21, 2017",2,"32.899829300000, 24.088938000000"
"December 21, 2017",1,"-0.023320800000, 14.024647300000"
"December 21, 2017",2,"15.534667970000, 24.297353380000"
"December 21, 2017",2,"29.399414060000, 17.780401050000"
"December 21, 2017",7,"35.992120977344, 36.285642845850"
"December 21, 2017",2,"23.719983000000, 14.848483000000"
"December 21, 2017",1,"23.920992000000, 14.105276000000"
"December 21, 2017",1,"50.953020261886, 1.919110804688"
"December 20, 2017",1,"20.140259400000, 30.214647000000"
"December 20, 2017",1,"33.229176960000, 14.101544910000"
"December 20, 2017",4,"14.053676000000, 31.797583100000"
"December 20, 2017",1,"36.474762590000, 15.104155430000"
"December 20, 2017",3,"13.626142400000, 21.935449900000"
"December 20, 2017",2,"12.449522100000, 32.781101600000"
"December 20, 2017",1,"29.485008900000, 57.643904800000"
"December 19, 2017",1,"20.140259400000, 30.214647000000"
"December 19, 2017",1,"14.106445310000, 29.051517840000"
"December 19, 2017",1,"41.677129700000, 26.555714500000"
"December 19, 2017",6,"23.827397232912, -99.175447675391"
"December 18, 2017",1,"32.064820600000, -112.472643900000"
"December 18, 2017",1,"29.489876900000, -110.721806100000"
"December 17, 2017",3,"13.853759770000, 28.464013180000"
"December 16, 2017",3,"12.449522100000, 32.781101600000"
"December 16, 2017",5,"12.920131880000, 24.537441720000"
"December 16, 2017",7,"14.238281250000, 24.557428430000"
"December 16, 2017",3,"35.882833113479, -5.803099736328"
"December 16, 2017",5,"32.449665431345, 52.163085937500"
"December 15, 2017",1,"36.125095674655, -5.169511656055"
"December 15, 2017",4,"15.578613280000, 25.215191680000"
"December 15, 2017",1,"12.564226100000, 32.747304700000"
"December 15, 2017",1,"28.720014000000, 61.538556000000"
"December 15, 2017",1,"28.487687000000, 61.797528000000"
"December 15, 2017",3,"28.352186000000, 62.374728000000"
"December 15, 2017",1,"27.017231000000, 14.455049000000"
"December 14, 2017",1,"33.277107300000, 52.361337800000"
"December 14, 2017",1,"35.938908600000, -3.180596302148"
"December 14, 2017",1,"27.071795621620, -98.265021009375"
"December 13, 2017",7,"27.817448700000, -99.012892600000"
"December 13, 2017",2,"36.214401400000, -3.419552700000"
"December 13, 2017",1,"14.053676000000, 31.797583100000"
"December 13, 2017",3,"14.053676000000, 31.797583100000"
"December 13, 2017",3,"26.718750000000, 28.661972470000"
"December 13, 2017",1,"28.675112400000, 57.737156900000"
"December 12, 2017",3,"14.677734380000, 24.956491290000"
"December 12, 2017",4,"14.062500000000, 25.195311080000"
"December 12, 2017",1,"35.724841600000, 51.381653000000"
"December 11, 2017",1,"27.183221600000, 56.266645500000"
"December 11, 2017",1,"27.352603300000, 62.344781500000"
"December 11, 2017",1,"27.352603300000, 62.344781500000"
"December 11, 2017",1,"27.352603300000, 62.344781500000"
"December 11, 2017",1,"30.354889300000, 56.002705000000"
"December 10, 2017",1,"33.277107300000, 52.361337800000"
"December 10, 2017",1,"30.354889300000, 56.002705000000"
"December 10, 2017",1,"33.277107300000, 52.361337800000"
"December 09, 2017",2,"27.109369900000, -98.212334600000"
"December 09, 2017",3,"27.240319400000, -98.204450400000"
"December 09, 2017",2,"15.367289000000, 5.205284000000"
"December 09, 2017",3,"26.684275000000, 14.389703000000"
"December 09, 2017",1,"31.329820649800, -110.920176967090"
"December 09, 2017",2,"27.205835954845, -98.140193069189"
"December 09, 2017",2,"22.741699220000, 29.277115800000"
"December 08, 2017",1,"29.127486900000, -103.242537900000"
"December 08, 2017",8,"36.949195213437, 8.448509527539"
"December 08, 2017",1,"26.458255427725, -98.221984545508"
"December 08, 2017",1,"14.053676000000, 31.797583100000"
"December 08, 2017",2,"8.341700600000, 4.975716500000"
"December 08, 2017",5,"1.409653500000, 18.452071300000"
"December 08, 2017",2,"24.121689000000, 13.575951000000"
"December 07, 2017",1,"27.240319400000, -98.204450400000"
"December 07, 2017",1,"27.252321571872, -97.863335577246"
"December 07, 2017",1,"27.151251312948, -98.203222913672"
"December 07, 2017",1,"26.764312242981, -97.799451947266"
"December 07, 2017",1,"26.224930549802, -98.445427845508"
"December 07, 2017",4,"21.665039060000, 27.887942670000"
"December 06, 2017",12,"18.080866385397, -69.101919293750"
"December 06, 2017",3,"32.899829300000, 24.088938000000"
"December 06, 2017",2,"14.053676000000, 31.797583100000"
"December 06, 2017",2,"5.525810700000, 22.788820900000"
"December 06, 2017",1,"23.941751000000, 32.068175900000"
"December 05, 2017",3,"14.053676000000, 31.797583100000"
"December 04, 2017",3,"35.317984016666, -6.323177650000"
"December 04, 2017",1,"36.684664094550, -3.862161322656"
"December 04, 2017",3,"33.134302145824, 51.569516707031"
"December 04, 2017",1,"36.159616714092, 0.134644935938"
"December 03, 2017",10,"36.113614392446, 36.248016357422"
"December 03, 2017",3,"35.876390459221, -5.811981643750"
"December 03, 2017",1,"31.695436100000, -110.418808600000"
"December 03, 2017",1,"31.855573200000, -111.320524300000"
"December 03, 2017",2,"22.609863280000, 29.200423170000"
"December 03, 2017",1,"20.488650070090, -100.800033950970"
"December 02, 2017",2,"26.488741000000, 20.463043000000"
"December 02, 2017",3,"15.534667970000, 24.297353380000"
"December 01, 2017",10,"14.106445310000, 29.051517840000"
"December 01, 2017",2,"23.920992000000, 14.103058000000"
"November 30, 2017",2,"24.239099400834, 13.450413747070"
"November 30, 2017",28,"35.928564408919, -5.893536298438"
"November 30, 2017",1,"32.575382802031, -116.635383545510"
"November 30, 2017",14,"14.053676000000, 31.797583100000"
"November 30, 2017",3,"12.449522100000, 32.781101600000"
"November 30, 2017",2,"13.853759770000, 28.464013180000"
"November 29, 2017",4,"35.970153678605, -5.603076408984"
"November 29, 2017",1,"31.805409100000, -111.617671300000"
"November 29, 2017",1,"27.240319400000, -98.204450400000"
"November 29, 2017",1,"33.581839400000, 48.398818600000"
"November 28, 2017",1,"27.352603300000, 62.344781500000"
"November 28, 2017",1,"36.082470985786, -6.026000976563"
"November 28, 2017",4,"40.937607000000, 24.412866000000"
"November 28, 2017",1,"17.472665000000, -91.425051000000"
"November 28, 2017",1,"31.882441400000, -111.396185700000"
"November 27, 2017",1,"35.290387494344, -2.926591903613"
"November 27, 2017",1,"33.293735437905, -116.030224075840"
"November 27, 2017",2,"2.391236200000, 6.370292800000"
"November 27, 2017",1,"27.352603300000, 62.344781500000"
"November 26, 2017",2,"14.268665800000, 27.550779000000"
"November 26, 2017",1,"-17.467686100000, 14.716677000000"
"November 26, 2017",1,"-1.519660300000, 12.371427700000"
"November 26, 2017",3,"14.238281250000, 24.557428430000"
"November 25, 2017",31,"32.801959442053, 13.720786873047"
"November 25, 2017",1,"35.988768038194, -5.611316155078"
"November 25, 2017",1,"36.178832465467, -5.909786224365"
"November 25, 2017",6,"35.850559281577, -5.679503544922"
"November 25, 2017",1,"39.117926486658, 26.584397197559"
"November 25, 2017",3,"13.129562500000, 101.843556800000"
"November 25, 2017",1,"28.675112400000, 57.737156900000"
"November 24, 2017",1,"28.675112400000, 57.737156900000"
"November 24, 2017",1,"36.198825876138, 0.218307777344"
"November 24, 2017",1,"32.179197800000, -112.947334100000"
"November 24, 2017",20,"20.140259400000, 30.214647000000"
"November 24, 2017",2,"12.449522100000, 32.781101600000"
"November 23, 2017",21,"34.060179168559, 13.059502362500"
"November 23, 2017",1,"36.059764585990, 0.090699623438"
"November 23, 2017",3,"34.220067000000, 45.629790000000"
"November 23, 2017",1,"29.945985000000, 61.913843000000"
"November 22, 2017",1,"41.244376100000, 26.135943100000"
"November 22, 2017",6,"34.405333936080, 13.982353925000"
"November 22, 2017",3,"19.693913800000, -71.315631500000"
"November 22, 2017",1,"36.055323767952, 0.076966713281"
"November 22, 2017",1,"7.986535000000, 16.974168900000"
"November 22, 2017",1,"-8.002889200000, 12.639231600000"
"November 22, 2017",3,"12.920131880000, 24.537441720000"
"November 21, 2017",1,"45.152321827345, 19.133105568750"
"November 21, 2017",1,"14.062500000000, 25.195311080000"
"November 21, 2017",1,"15.578613280000, 25.215191680000"
"November 20, 2017",2,"14.677734380000, 24.956491290000"
"November 19, 2017",4,"35.904917419285, -5.291584069312"
"November 19, 2017",5,"32.831945758514, -117.288437837700"
"November 19, 2017",1,"32.694220045164, -115.465535807870"
"November 18, 2017",5,"26.156055800000, 63.014757800000"
"November 18, 2017",20,"14.053676000000, 31.797583100000"
"November 18, 2017",3,"21.856858600000, 23.311238900000"
"November 18, 2017",1,"22.741699220000, 29.277115800000"
"November 17, 2017",1,"36.479843444819, 36.551897838281"
"November 17, 2017",1,"36.101939856583, 0.057740639063"
"November 17, 2017",1,"31.904501800000, -110.420137800000"
"November 17, 2017",3,"34.008439500000, 17.701452500000"
"November 16, 2017",1,"32.811542676207, 12.897253417969"
"November 16, 2017",1,"31.965863000000, -110.245072000000"
"November 16, 2017",1,"7.986535000000, 16.974168900000"
"November 16, 2017",2,"15.055741500000, 12.134845700000"
"November 16, 2017",1,"13.191338300000, 32.887209400000"
"November 15, 2017",15,"26.005743000000, 63.056980700000"
"November 15, 2017",1,"32.776457961447, -116.026452338870"
"November 15, 2017",5,"32.899829300000, 24.088938000000"
"November 15, 2017",2,"14.053676000000, 31.797583100000"
"November 15, 2017",1,"-4.305154200000, 11.164921900000"
"November 15, 2017",2,"-0.023320800000, 14.024647300000"
"November 15, 2017",2,"-0.027986700000, 16.263980700000"
"November 14, 2017",2,"17.832044100000, -93.391810600000"
"November 14, 2017",1,"19.067714400000, -98.187811600000"
"November 14, 2017",3,"14.053676000000, 31.797583100000"
"November 14, 2017",2,"12.449522100000, 32.781101600000"
"November 14, 2017",1,"37.329286100000, 19.104038900000"
"November 13, 2017",2,"17.514978700000, -91.988387200000"
"November 13, 2017",1,"23.249414800000, -106.411142500000"
"November 13, 2017",1,"2.125385400000, 13.511596300000"
"November 13, 2017",2,"21.665039060000, 27.887942670000"
"November 12, 2017",2,"12.616764381031, -86.678733699219"
"November 12, 2017",2,"32.821929803103, 12.898626708984"
"November 12, 2017",1,"-1.519660300000, 12.371427700000"
"November 12, 2017",1,"14.429023600000, 27.036540600000"
"November 12, 2017",3,"22.609863280000, 29.200423170000"
"November 12, 2017",1,"29.485008900000, 57.643904800000"
"November 11, 2017",1,"29.104381300000, 53.045893000000"
"November 11, 2017",1,"28.762073900000, 51.515007700000"
"November 11, 2017",1,"39.343995090707, 26.383975862793"
"November 11, 2017",1,"26.234772644307, -98.580264224268"
"November 11, 2017",1,"39.328328251178, 26.428951143555"
"November 11, 2017",1,"32.768947900000, 9.309564800000"
"November 10, 2017",2,"36.540551558948, 36.584856822656"
"November 10, 2017",1,"35.840018800000, 50.939090600000"
"November 09, 2017",1,"41.039322102826, 26.330938837939"
"November 09, 2017",1,"26.143301175123, -98.330944598395"
"November 09, 2017",2,"35.777154148825, -5.789837326123"
"November 09, 2017",1,"39.350632522991, 26.376079439453"
"November 09, 2017",1,"32.190352400000, -112.914147600000"
"November 09, 2017",1,"15.534667970000, 24.297353380000"
"November 08, 2017",1,"20.086790900000, 32.119424200000"
"November 08, 2017",1,"36.403962900000, 15.458133200000"
"November 08, 2017",2,"13.853759770000, 28.464013180000"
"November 08, 2017",2,"14.106445310000, 29.051517840000"
"November 07, 2017",1,"35.875277696775, -5.696625198438"
"November 07, 2017",1,"33.229176960000, 14.101544910000"
"November 07, 2017",5,"12.920131880000, 24.537441720000"
"November 07, 2017",2,"14.238281250000, 24.557428430000"
"November 06, 2017",34,"34.341859153473, 13.828545331250"
"November 06, 2017",1,"39.343198556470, 26.375392793945"
"November 06, 2017",1,"26.212256000000, -98.421393200000"
"November 06, 2017",1,"32.737316100000, -115.164882500000"
"November 06, 2017",4,"32.899829300000, 24.088938000000"
"November 06, 2017",3,"5.525810700000, 22.788820900000"
"November 05, 2017",1,"27.597622627217, -99.537279477216"
"November 05, 2017",1,"27.201200000000, 60.686581700000"
"November 04, 2017",1,"35.778176000000, -5.827966600000"
"November 04, 2017",5,"14.062500000000, 25.195311080000"
"November 04, 2017",1,"15.578613280000, 25.215191680000"
"November 03, 2017",10,"37.031187012469, 27.126068793164"
"November 03, 2017",76,"34.000148459845, 13.053526312500"
"November 03, 2017",14,"34.078380455797, 13.081475018750"
"November 03, 2017",1,"32.117359800000, -113.190520300000"
"November 02, 2017",6,"-12.626542185194, 45.063276784375"
"November 02, 2017",3,"20.140259400000, 30.214647000000"
"November 01, 2017",8,"33.690138498642, 12.661743164062"
"November 01, 2017",1,"46.484368743783, 11.341695839148"
"November 01, 2017",1,"27.152473267425, -98.213522596289"
"October 31, 2017",4,"21.239646011184, 92.028997869531"
"October 31, 2017",1,"28.045125339503, -14.351981153442"
"October 31, 2017",3,"20.140259400000, 30.214647000000"
"October 30, 2017",2,"36.076415421565, 0.045381020132"
"October 30, 2017",3,"20.827424385757, 92.277615941064"
"October 30, 2017",1,"46.125889800191, 13.202502908057"
"October 30, 2017",1,"32.179197800000, -112.947334100000"
"October 30, 2017",2,"7.986535000000, 16.974168900000"
"October 30, 2017",2,"21.856858600000, 23.311238900000"
"October 30, 2017",5,"21.665039060000, 27.887942670000"
"October 30, 2017",3,"22.741699220000, 29.277115800000"
"October 30, 2017",5,"14.677734380000, 24.956491290000"
"October 29, 2017",5,"35.839661046921, -5.787262405469"
"October 29, 2017",2,"-8.002889200000, 12.639231600000"
"October 29, 2017",1,"20.086790900000, 32.119424200000"
"October 28, 2017",6,"25.773925780000, 18.948180500000"
"October 28, 2017",1,"32.768947900000, 9.309564800000"
